year,odometer,manufacturer_id,fuel_id,transmission_id,type_id,age_car,price
2015,89163,6,3,0,5,10,278391.118775423
2016,227226,3,3,0,4,9,256032.45889858503
2009,208730,4,0,0,1,16,223809.11257642476
2016,48069,1,3,1,4,9,276820.35435037763
2013,33001,3,3,1,5,12,267411.75355786504
2010,43147,2,3,0,4,15,255723.8414801997
2021,95520,1,2,0,0,4,289358.4980027488
2013,130633,6,3,0,5,12,262342.2512830165
2005,56623,5,3,0,0,20,244065.77371642273
2001,248879,5,2,0,3,24,188085.9020333665
2003,153547,6,3,1,5,22,218241.82342852876
2003,82205,5,0,0,0,22,211892.64529095212
2021,93820,0,2,0,0,4,291010.27996602
1999,31666,6,2,0,1,26,222784.89755735995
2004,291203,1,2,1,1,21,185109.92203201528
2005,222237,6,0,0,5,20,210977.1198428063
2013,93078,7,1,0,1,12,280131.39949531015
2018,34925,5,2,1,4,7,296986.8404032499
2016,281632,4,2,0,4,9,258651.31849614013
2022,190349,3,3,1,3,3,283880.44512365415
2005,299046,6,1,0,0,20,198467.1339558603
2008,159365,5,0,0,4,17,230445.06565684025
2015,234101,4,3,1,1,10,246747.1168014224
2014,222261,3,0,1,1,11,250635.9621255905
2003,38620,3,1,1,0,22,228532.06384136176
2008,47234,1,0,0,3,17,248356.35582186747
2002,86089,3,3,1,4,23,209911.2779825101
2008,281952,6,2,1,0,17,215346.73034014142
2018,20656,4,3,1,5,7,292528.68379994243
2019,30761,6,3,0,5,6,296099.0827770168
2013,275083,3,3,0,5,12,230473.34724029322
2017,215137,2,0,0,2,8,245057.3435519095
1998,217554,7,1,0,5,27,192261.26261978765
2008,23001,1,0,1,3,17,237223.70589715813
2021,32236,6,2,1,2,4,311709.67261188
2007,123449,7,3,1,2,18,241840.1563359868
2016,60881,6,3,1,3,9,289701.3578264511
2003,246294,6,1,0,0,22,200259.34238848017
2001,286200,3,2,0,1,24,171980.72793282502
2011,54158,6,0,1,3,14,267601.23273303837
1998,129387,0,3,1,5,27,178297.58008132034
2019,179108,3,3,1,2,6,276949.4921856432
2019,74454,2,1,1,2,6,289511.9170233171
2022,91178,1,1,0,3,3,291114.95176009974
2017,190321,6,3,0,4,8,270057.06121050374
2004,57011,3,1,0,0,21,222923.96207090435
2022,32689,4,0,1,2,3,306363.849294327
2003,116127,2,3,0,0,22,216058.06970335823
2014,242784,5,1,0,3,11,246410.65570828042
2017,247255,6,0,0,2,8,266252.35492184805
2000,249825,0,1,1,1,25,173235.94154307956
2020,154757,0,2,1,3,5,273149.6701165964
2014,206560,2,3,0,4,11,245066.7410445744
2020,234399,7,3,1,3,5,289890.4116297708
2018,171135,3,2,0,5,7,278061.3630139043
2015,64159,4,0,1,0,10,269245.27007166203
2020,279045,4,2,0,1,5,267936.4195680216
2010,284184,4,3,0,1,15,220542.7168443691
2006,24000,1,2,1,2,19,229742.79508472324
1998,28050,4,3,1,3,27,207010.1617446055
2018,86550,1,1,1,5,7,281245.6214613755
2002,273910,4,0,0,2,23,190881.26265085573
2016,220029,4,2,1,1,9,255108.7914769307
1999,37489,5,0,0,4,26,209321.78895464382
2009,99674,4,0,0,5,16,251468.1616835665
2012,117710,5,1,1,5,13,270281.10823641054
2020,43896,3,2,0,4,5,297691.18005771993
1999,203939,1,2,1,4,26,173987.8869843803
2012,219575,3,0,1,0,13,236809.78212776268
2008,232944,6,0,1,4,17,231018.1431783698
2021,234342,7,2,1,5,4,281212.20225144026
1999,296514,3,0,0,5,26,170408.6049131487
2011,194463,1,2,1,4,14,228612.4104891395
2019,58130,5,2,0,0,6,303564.5202901735
2017,269940,3,2,0,2,8,250532.217588356
2000,198126,7,1,1,0,25,198117.8445606122
2006,28839,7,1,0,0,19,257242.97280585652
2004,209713,4,2,0,2,21,209647.0787842647
2020,70792,1,1,1,1,5,287208.27895801386
2007,170739,1,1,1,4,18,217767.99675985627
2010,94633,0,2,1,5,15,239134.341236499
1998,120433,6,1,0,0,27,203537.53334937725
2013,113995,6,1,0,5,12,266411.51303000405
2011,282342,2,0,1,0,14,223804.7571147942
1998,46429,6,1,1,2,27,203672.93286398146
2020,47954,3,2,0,1,5,300750.9327562676
2012,102006,2,2,1,0,13,259483.92595522146
2022,213868,0,1,1,2,3,275889.5803022537
2007,78676,7,0,1,0,18,249304.1656073539
2005,152040,4,3,0,4,20,230078.00968543597
2005,128248,6,3,1,0,20,231067.55200376557
1999,196219,7,3,0,4,26,194154.20796362928
2021,256930,4,1,0,0,4,268594.9288212976
2021,262624,1,2,1,2,4,273855.2863274691
2017,200473,5,0,1,0,8,272526.6619089914
2007,71061,5,2,1,4,18,238850.57024812044
2001,88283,3,1,0,3,24,200956.2823177043
2008,30970,2,0,0,2,17,238083.5918439424
2015,125156,7,3,0,1,10,281101.06516488886
1999,226752,6,3,1,4,26,187948.23037361447
2004,196886,0,3,0,3,21,193540.728650744
2005,276847,3,2,0,1,20,197055.86990825232
2020,136630,3,3,1,0,5,281367.89507861447
2007,143172,4,3,0,2,18,226778.75672932324
2020,191165,7,2,0,5,5,283867.1412615
1998,208596,1,0,0,4,27,171212.58114081298
2018,120245,0,3,1,1,7,272162.99239135307
2010,286570,2,2,1,3,15,210125.4014112133
2015,237355,5,0,0,2,10,249125.3005489578
2020,186047,4,2,1,1,5,278393.3764382123
2018,236674,5,2,1,3,7,266411.27962651895
2004,236695,5,3,1,5,21,209311.43984124315
1999,89675,4,2,0,2,26,201353.30072170967
2008,232917,1,3,0,0,17,214238.56221050993
2000,130850,4,3,1,3,25,196313.19910956238
2022,233387,1,2,1,0,3,271564.83163520123
2006,98850,1,2,1,3,19,216614.7645094738
1999,194876,3,1,0,3,26,175612.748473174
2019,225105,0,0,1,4,6,265634.320538931
2010,116156,6,1,1,2,15,254193.7844935933
2001,299449,2,0,1,5,24,179848.29773663697
2004,209148,0,0,1,4,21,197148.70135581482
2000,201088,5,3,0,3,25,189742.1845994461
2016,20246,3,1,0,1,9,287722.9894820993
2018,30489,3,2,1,3,7,299936.0589677294
1998,296269,1,1,0,1,27,158244.62073495876
2009,195759,5,2,0,1,16,244780.41989862267
2000,133834,7,0,1,1,25,209955.75114947167
2009,25600,1,3,0,3,16,247151.2658523076
2004,232313,7,1,1,3,21,219700.6523122906
2006,245618,0,1,1,3,19,195146.85433609257
2018,194141,0,1,0,4,7,265658.9975810032
2007,154636,7,2,1,1,18,236151.58754163983
2002,44433,1,3,1,2,23,217824.86932938514
2008,124380,6,1,1,0,17,237297.99889994165
2009,160489,1,3,1,0,16,234741.11623576484
2000,220891,6,3,0,2,25,188329.3764000155
2011,26833,3,2,0,1,14,253912.95211983853
2017,76735,7,0,1,3,8,301196.4804984025
2003,159132,0,3,1,1,22,194416.25306998426
2003,293577,2,2,1,2,22,181090.80459700362
2013,267130,2,1,0,2,12,227702.2438584012
2014,277441,2,3,0,2,11,228737.73783506197
2001,181731,2,3,0,2,24,193973.10395448058
2000,28173,2,1,0,4,25,203496.4615958032
1999,143578,5,1,1,3,26,194114.47613019287
1999,174694,3,3,1,0,26,180960.3395497716
2011,47036,3,1,0,0,14,260612.50506069025
2009,92180,4,0,1,3,16,245563.40164384863
2007,55241,0,0,1,4,18,225516.8498819843
2022,295829,1,0,0,5,3,271182.7189711002
2002,48984,0,2,1,4,23,207513.58232697903
2013,214464,7,3,0,1,12,253928.8318630209
1999,85972,2,0,1,0,26,205271.78186348217
1998,223077,0,2,0,3,27,155084.9819458855
2011,49825,4,1,0,4,14,263796.92857535096
2014,252926,3,3,1,0,11,244189.2581237227
2014,264124,6,1,1,3,11,254898.12456247833
2012,229247,2,1,1,2,13,232653.12791935913
2009,198753,5,2,0,1,16,229385.6740657521
2002,125571,4,0,0,0,23,214521.30545171714
2002,40660,5,2,0,1,23,230452.87169152795
2015,250758,0,0,1,5,10,244787.15755622383
2022,140137,7,2,1,2,3,294671.21196398267
2009,237531,7,3,0,3,16,238611.00820682378
2017,213100,7,1,1,2,8,263460.0870262616
2017,144582,2,2,0,4,8,272642.76531163673
2007,63171,6,1,0,2,18,242583.07073196842
2002,188743,5,3,1,2,23,197567.13945841207
2009,177689,1,0,0,4,16,223998.2601760268
1999,162665,6,1,0,0,26,196061.2798322797
2020,220685,0,3,1,5,5,267566.498101725
2012,76830,4,3,1,1,13,256175.1356923103
2001,262308,6,1,0,1,24,194817.0033825886
2004,288617,5,2,1,0,21,197393.05997204772
2014,240714,4,0,1,3,11,244011.45547334076
1999,207349,2,1,1,5,26,170612.02512648294
2001,281958,1,1,0,3,24,177962.14467057982
2007,105317,5,1,1,5,18,236562.17676457253
2002,59779,6,1,1,4,23,220195.14450547346
2020,45583,1,1,1,5,5,296577.7757625914
2011,298424,5,3,0,5,14,224047.06907973607
2016,28080,1,3,0,3,9,275107.49199690996
1999,59622,6,2,0,5,26,209739.71064562505
2007,245922,7,1,0,2,18,223935.47602401528
2007,51537,2,2,1,3,18,231684.89161719507
2013,106225,7,1,0,0,12,275463.6158190529
2018,166394,0,3,1,3,7,269949.2053463148
2009,236382,5,1,0,0,16,226048.28181952576
2014,27965,7,0,1,5,11,286476.3434766146
2007,115820,5,1,1,2,18,232361.05039854342
2001,44011,2,3,1,5,24,217988.2493464103
2005,172321,5,1,1,1,20,216653.3070345377
2020,193575,1,3,1,4,5,270815.75755479094
2020,267961,0,1,1,0,5,254734.6066312742
2019,72559,1,2,1,5,6,286644.2088060579
2003,231750,7,0,0,1,22,206678.221653873
2014,226776,7,3,1,1,11,258797.24548253368
2002,199323,7,0,0,4,23,206479.5539674531
1998,271281,2,1,0,5,27,153177.37937299494
2005,244827,0,0,1,5,20,191161.28006707752
2008,41703,7,1,0,0,17,249170.55163027652
2003,163415,7,0,0,4,22,224152.2814452642
1999,106474,5,0,0,1,26,199713.76625634573
2004,205517,6,3,1,2,21,221824.1781309881
2001,189006,2,3,0,0,24,183405.2948708799
2008,151117,6,2,0,4,17,241045.63304387726
2004,100303,1,2,0,2,21,222083.98485910217
2010,38233,4,2,0,0,15,252577.463228187
2022,62196,1,2,1,2,3,293089.14224667073
2020,293043,0,1,1,5,5,255393.81958929545
2019,90873,3,1,1,3,6,292241.34861447784
2003,28699,1,0,0,0,22,223252.31876525213
2009,275412,1,0,0,3,16,211602.07112089332
2011,74731,2,3,1,0,14,249710.47402704068
2009,253159,5,1,1,5,16,219513.3262024934
2014,114707,6,0,0,3,11,268024.488523109
2001,119676,5,0,0,2,24,218400.818272262
2006,172603,4,0,0,0,19,207591.51833492762
2021,82781,4,1,1,0,4,306144.78524495976
2016,203839,6,2,1,1,9,272901.1192745579
2012,180021,4,0,0,0,13,234511.60753541964
2016,276103,6,3,1,5,9,252016.6075405249
2020,169079,0,3,1,3,5,266376.5637122217
2012,214430,0,0,0,0,13,239214.54712783278
2009,137985,6,3,1,1,16,248515.66789810528
2017,49992,7,2,1,0,8,298261.4630021551
2019,25817,3,1,0,0,6,298625.2834228637
2019,63448,3,0,0,0,6,301934.621657333
2000,254618,6,2,1,0,25,184364.2676625544
2009,82769,7,2,1,1,16,258291.08874250547
2011,86139,4,3,0,3,14,252228.7269242884
2002,48901,6,1,0,1,23,228777.1005181224
2017,181233,2,2,0,3,8,255542.01381198058
2022,217474,1,3,0,0,3,262100.19486505797
2018,149844,2,0,1,4,7,273229.11725055875
2010,78275,0,1,1,5,15,239926.72509362295
2020,173194,7,1,1,5,5,287499.3956015939
2003,170054,4,2,1,0,22,205786.4007204308
2014,228898,7,3,0,5,11,257888.43648534906
2005,51329,4,2,0,2,20,235634.61225192435
2007,261239,2,1,1,2,18,202735.59824199922
2021,65330,2,3,1,5,4,306671.55711802945
2011,159492,0,0,1,2,14,236446.461853846
2017,85731,2,3,1,5,8,274405.5489044245
2021,224394,2,1,0,4,4,279986.20394559315
2019,213665,4,1,1,5,6,274791.8201638659
2022,34725,1,1,0,4,3,304692.08273237705
2011,128139,6,2,0,4,14,260479.30033524847
2009,267428,3,0,0,3,16,213645.6990551338
2019,147437,2,1,0,2,6,276768.93618909334
2000,146369,1,3,0,1,25,194402.32062115768
2013,120001,5,1,0,4,12,264511.29100754485
2018,26736,7,1,0,1,7,297383.8828692955
2003,175431,4,0,1,3,22,203225.22240892999
2018,132982,1,2,1,2,7,274615.423175327
2010,221845,4,1,0,0,15,225177.61214360394
2008,183004,3,1,1,3,17,218872.0241737904
2009,212298,7,1,0,2,16,239339.58723310736
2015,96086,0,1,0,4,10,266149.6297360343
2003,63423,6,3,0,4,22,226270.00060868936
2006,246984,2,1,0,1,19,194657.85706737783
1999,225132,6,3,1,1,26,183925.3336481608
2002,150235,3,0,0,0,23,197252.85660247086
2007,27547,2,3,0,1,18,226772.40495718882
2016,184984,6,1,0,4,9,274718.9876113249
2010,69241,1,0,0,4,15,248186.22545514978
2004,46853,5,1,1,2,21,230739.07644799454
2000,290632,7,0,0,4,25,187795.47271941294
2013,83660,2,0,1,2,12,254635.57444555286
1999,114717,1,3,0,5,26,179647.5271561502
2009,91302,0,1,0,2,16,240827.69439395217
2021,184481,4,2,0,2,4,276857.89606579737
2016,105869,2,1,0,4,9,271645.1111000543
2010,100393,2,0,0,5,15,240715.72237191157
2007,218392,7,2,1,2,18,222252.66714073447
2001,241956,1,1,0,4,24,182779.67065643336
2019,270942,6,0,0,0,6,273007.5681464074
2020,262155,4,1,1,0,5,275122.20161289966
2005,100781,1,3,0,2,20,217016.19569715616
2014,263023,6,3,0,5,11,247787.4164926374
2002,220523,5,1,1,5,23,189529.31891649598
2020,88123,1,1,0,2,5,295051.0639879174
2006,232301,6,0,1,2,19,220883.89133751125
2010,296453,2,2,0,2,15,204609.2694481412
1999,32505,4,3,1,0,26,211150.58639885217
2022,125427,7,3,1,3,3,312786.34835807834
2012,247146,1,3,0,2,13,228264.49814432644
2019,151748,6,3,0,0,6,294068.2933145927
2002,239057,1,2,1,2,23,184656.4354717389
2011,274561,5,3,0,3,14,224885.2601989092
2021,91081,3,3,1,1,4,299438.15848222363
2011,239644,2,2,1,0,14,229768.5598201465
2013,136507,5,0,1,1,12,268352.7355832169
2013,284840,1,3,1,3,12,229345.27461785212
2019,218557,1,1,0,5,6,259845.48798317855
2007,92998,1,2,1,2,18,237212.81278851096
2016,84587,1,1,1,5,9,265301.3534458019
2012,80444,3,0,1,4,13,260739.06935232002
2003,31875,2,0,0,1,22,216186.38150261916
2003,198904,7,1,1,5,22,211351.40446116775
2006,252462,1,3,1,5,19,194015.88117455016
2019,160217,6,3,0,5,6,292585.08770701365
2012,50643,6,2,0,1,13,271341.9450623006
2022,253844,3,3,1,0,3,280154.48086977634
2018,202944,3,1,0,5,7,270314.27547699225
2007,272802,7,3,0,4,18,221587.78998148206
2009,97237,2,3,1,2,16,239411.01891702262
2003,26784,2,2,0,0,22,220338.4820657329
2022,147476,1,1,0,0,3,285510.6789226604
2007,126347,4,2,0,5,18,236820.55005844875
2009,137925,4,0,0,2,16,234071.07040953083
2005,59104,0,2,0,2,20,213590.26297279762
2002,197753,3,1,1,0,23,191993.0336544815
2015,45111,2,1,0,5,10,277931.70145239995
2019,86636,7,0,1,3,6,291409.77509907656
2018,83207,4,2,0,5,7,280988.14141603425
2004,92239,1,0,0,1,21,217064.7924556219
2019,250377,6,3,1,5,6,278823.2988112201
2001,195920,2,0,0,2,24,176464.89384645197
2012,132260,1,2,0,1,13,238640.60492216854
2013,136548,1,3,1,0,12,249621.80572633567
2015,27714,6,0,0,4,10,289860.69258688996
2002,187824,4,3,1,5,23,201467.6841440206
2005,233533,1,2,1,4,20,203138.6970775614
2000,144881,0,2,0,4,25,184500.5880631542
2015,263002,7,1,1,5,10,264157.78358639224
1998,122841,1,2,0,5,27,185969.51089845656
1999,94022,2,3,0,2,26,195120.29361043408
2006,231220,5,2,1,1,19,218375.0229675197
2015,247677,3,2,1,1,10,248083.7210027098
2021,250067,2,1,0,1,4,269866.0140167163
1998,168405,2,2,1,2,27,182414.909650109
2003,290602,0,1,1,2,22,170174.2642328091
2000,278497,6,1,0,0,25,186344.73225698117
2019,86900,6,3,0,2,6,288576.01854060503
2021,197802,0,0,0,4,4,268992.8464921224
2003,43332,7,1,1,4,22,236824.2569871051
2002,32133,0,0,0,1,23,211422.59232115984
2007,77978,1,3,0,4,18,226667.70547870325
2014,196433,1,0,0,1,11,246493.43132836992
2002,274947,0,1,0,5,23,173591.28682013418
2016,196267,3,2,0,2,9,258680.7949520361
2006,121910,4,3,1,2,19,231764.42597539572
2020,35866,2,2,0,0,5,294580.52549612144
2005,231662,7,0,1,1,20,217714.50179314753
2000,129639,5,1,1,5,25,196622.73956772534
2013,76264,1,3,0,3,12,259178.31040047487
2006,251259,3,1,1,2,19,200662.9227683297
2014,205939,4,2,1,1,11,252746.8990566011
1998,106845,7,1,1,3,27,207667.19588840788
2004,71708,0,1,0,1,21,214999.0695757393
1999,262023,4,0,0,0,26,173435.42074114276
1999,176595,5,2,1,5,26,185538.17861341767
2001,214681,4,3,1,4,24,189575.66689691323
2007,248921,3,0,1,0,18,205311.26656682324
2009,258740,5,1,0,1,16,232042.22598594244
2015,106275,4,2,1,5,10,268281.36059449957
2008,95297,2,0,0,4,17,235538.1598248976
2003,184573,5,0,0,2,22,208728.25539972636
2015,23595,2,0,0,3,10,275703.38407279656
1999,238056,7,0,0,1,26,187898.8701516153
2015,47803,5,3,1,4,10,284045.72562539316
2009,252605,0,3,1,2,16,214610.71951945964
2022,143569,2,0,0,0,3,293466.6365952447
2009,247810,4,3,1,2,16,230411.1909667922
2012,93979,7,1,0,2,13,263295.69463776844
2022,181007,3,1,1,3,3,289632.0379350892
2012,63820,5,2,0,4,13,262533.38721513445
2001,255027,7,2,1,3,24,191065.84555853254
2003,33009,3,3,0,5,22,226624.70887038152
2004,129803,4,1,1,0,21,217461.63155274608
2008,178694,5,0,1,0,17,233499.9758840477
2012,215171,5,3,1,3,13,248619.17570160876
2014,256785,7,0,1,1,11,258178.78618319455
2011,259780,4,0,1,1,14,223393.2458954142
2000,207730,3,0,1,4,25,184812.459774793
2002,105134,4,2,1,1,23,211136.8749557865
2014,257803,0,1,0,1,11,235952.4200211856
2006,84015,5,3,0,3,19,241784.0937940905
2009,173103,4,1,1,3,16,237842.3846420073
2002,64997,2,3,0,2,23,205725.57423800713
2014,49739,7,3,1,4,11,288667.0834227045
2010,69610,4,2,1,5,15,246700.0045690215
2015,57777,3,0,1,0,10,274822.7306759431
2009,158551,1,0,1,5,16,235243.52811948096
2017,101977,4,2,1,0,8,280115.28747492126
2015,257438,0,3,1,3,10,233612.9238000898
2017,213791,3,0,1,0,8,270946.51758375164
2008,189091,2,1,0,4,17,228915.71230338895
2011,180735,6,0,1,5,14,248635.56702561217
2005,161896,1,0,1,2,20,205627.87252768266
2000,269891,1,3,1,2,25,167715.24816004542
2008,265632,6,2,1,4,17,227844.39976638395
2004,146312,5,0,1,2,21,218220.53340025898
2013,155601,3,1,1,3,12,257319.61509666347
2004,235606,7,0,0,5,21,215999.18853525372
1999,195153,3,0,0,5,26,186881.38393676194
2016,58696,0,1,1,0,9,269570.7876405518
2009,164006,1,0,0,0,16,225333.41760329917
2013,284962,3,0,0,1,12,228029.66662592193
2005,229819,7,0,1,3,20,219330.05974533054
2004,53927,4,2,1,5,21,231013.3970600752
2010,242828,6,1,0,5,15,230308.2903462886
2015,28726,3,2,0,5,10,286576.1669276353
2000,240973,7,0,0,1,25,187959.05826486053
2002,224786,0,3,0,5,23,180567.66138229464
2002,248975,7,3,0,5,23,197008.63416959616
2009,73896,1,1,0,4,16,239776.35169789815
2000,145597,2,1,1,5,25,192715.98643937844
2011,221468,0,3,0,5,14,223677.35717765221
2019,212062,4,2,0,1,6,274733.3716389562
2006,199027,2,2,0,2,19,209480.9494968675
2021,41953,3,3,1,0,4,307997.5097968235
2005,259526,6,2,1,1,20,209141.25838136798
2010,128445,7,2,1,4,15,251251.1223790572
1999,269304,4,2,0,2,26,173564.23123152705
2015,284944,5,0,0,4,10,242490.8744790605
2013,140276,6,1,1,0,12,263928.0432035296
2001,233260,0,3,0,4,24,176288.60513581347
2001,129538,1,2,1,4,24,187280.73443852883
2006,242101,5,1,1,4,19,212804.43047529712
2000,227951,4,2,1,4,25,186164.37884280513
2003,280266,5,3,0,3,22,178700.2794797931
2000,103956,1,2,0,1,25,187339.94954889102
2017,204116,7,1,0,3,8,274434.43771531386
2006,227612,7,2,0,2,19,214041.60036789003
2011,21879,5,0,0,5,14,264495.8493897524
2000,287105,7,2,1,5,25,190761.04284726968
2021,76421,4,3,1,5,4,305311.0174207469
2020,89906,5,3,0,1,5,304213.9345364232
2013,117091,6,3,0,2,12,265052.5537341568
2015,32721,0,1,1,2,10,267452.33612539794
2021,174538,6,3,0,5,4,294185.67121710785
1999,252681,0,0,1,5,26,159897.2475921722
1998,146952,3,3,0,0,27,186487.4187124689
2007,44183,5,3,1,4,18,243597.2148139146
2009,146741,4,3,0,0,16,236941.63157384263
2002,212838,3,1,0,4,23,188869.16279103956
2002,222272,1,2,1,0,23,183937.7168354138
2005,221853,6,3,1,5,20,212841.50622545063
2008,135438,6,1,1,2,17,244510.88006599585
2011,238192,2,3,0,0,14,228836.9205257764
2020,224432,4,1,1,3,5,285354.71998635796
2020,284870,4,1,0,3,5,261907.02398425603
2002,215277,6,0,1,3,23,207425.99785957794
2014,203556,6,1,0,0,11,263970.87637503917
2006,176793,0,0,0,0,19,205675.4919487367
2019,87486,4,3,0,5,6,295238.702245517
2000,44016,2,0,0,1,25,205778.91735003953
2012,164054,4,2,0,4,13,248942.84343877513
2002,173335,3,0,1,1,23,188567.81732204993
2008,278251,3,0,1,3,17,208575.71075276122
2001,184469,4,1,1,0,24,197385.5910172982
2006,279672,4,0,1,0,19,214895.20440588714
2003,250599,4,1,0,0,22,195266.92932737814
2009,282666,5,3,1,0,16,218701.86922201753
2015,276702,3,3,1,1,10,232411.74568556805
2018,51293,2,3,1,2,7,285721.4324288169
1998,92174,7,1,1,0,27,212107.13360865478
2015,269604,3,1,0,3,10,245181.38485984827
2005,75326,6,3,0,5,20,246104.75953655163
2007,137057,2,1,1,5,18,219085.06974003644
2020,169806,5,3,1,5,5,275757.82661798806
2007,278784,1,3,0,4,18,208667.80665208376
2020,210968,0,3,0,1,5,270815.88890788186
2010,42442,1,2,1,3,15,241052.6214170356
2011,183717,3,0,1,5,14,232454.29349904993
1999,169804,4,0,0,4,26,206065.31338159283
2005,259897,1,2,0,2,20,186772.0236776436
2002,110559,5,1,0,4,23,214659.0084375203
2001,145069,1,2,1,0,24,192442.0192701521
2000,87150,6,0,0,3,25,214585.40691618677
1999,214785,5,2,1,3,26,187302.32666231735
1999,21054,3,3,1,1,26,199939.88995970658
2000,99611,7,1,1,3,25,221310.113009899
2013,278431,4,3,0,5,12,240757.64508694832
2000,81433,1,2,0,2,25,200533.12073234603
2016,217065,2,2,0,4,9,259705.01021992418
2013,93740,7,2,0,5,12,275054.75149674504
2008,167720,4,0,1,0,17,234606.82842519644
2007,283612,3,1,0,4,18,208991.1694588295
2018,59964,0,0,0,4,7,279015.4852649155
2021,52340,0,2,1,1,4,299180.304041501
2018,167710,7,0,1,1,7,286627.6836010748
2022,189753,0,3,0,2,3,277609.6950046958
2008,116541,3,3,1,0,17,233920.69865963975
2011,162519,1,0,1,2,14,244840.99924089157
1999,86850,3,1,1,0,26,200873.4920550355
2012,234648,1,3,1,0,13,220386.87394575565
2010,284693,2,2,1,2,15,211785.00279367963
2021,195416,3,0,1,2,4,287499.3562140996
2010,44169,6,3,1,2,15,263709.77471016976
2012,73252,6,0,0,5,13,266824.46703383076
2012,68602,3,0,0,0,13,263875.2375668239
2014,283337,2,3,1,0,11,236101.50365724057
2003,238159,7,0,0,3,22,215647.24564092647
2013,88086,5,3,0,2,12,260898.76569300014
2009,47466,6,2,1,4,16,254635.19627320996
2011,85905,4,2,0,5,14,250146.82389993983
2005,35448,1,2,0,5,20,222905.76457464846
2011,67354,5,1,0,5,14,258673.29146450153
2006,21350,3,2,0,0,19,245034.3376683772
2002,263388,3,1,0,1,23,188572.3133135901
2001,191062,6,3,1,2,24,199338.6367709107
2016,194756,7,2,1,2,9,275975.31793792907
2007,260025,4,3,1,0,18,218499.63033133544
2015,291361,5,3,1,1,10,252137.02595718615
2005,214329,1,2,1,0,20,199281.44095606325
2016,85841,1,3,1,2,9,272487.3251206489
2014,291693,5,2,1,3,11,246745.15037980623
2008,294619,6,0,0,0,17,224219.6385881874
2018,109751,3,3,1,0,7,281207.2564267218
2010,53087,6,3,0,5,15,268402.17487688735
2017,110572,7,0,1,2,8,283107.1750436719
2021,47159,5,2,1,0,4,306553.7617439301
2016,76238,6,1,1,1,9,282577.60331988183
